395,JOHNNY TURPIN,765957414528,al-Qadarif,Sudan
50,DIANE COLLINS,307703950263,Omdurman,Sudan
66,JANICE WARD,663449333709,Malm,Sweden
61,KATHERINE RIVERA,1395251317,Basel,Switzerland
155,GAIL KNIGHT,904253967161,Bern,Switzerland
598,WADE DELVALLE,145308717464,Lausanne,Switzerland
75,TAMMY SANDERS,251164340471,Changhwa,Taiwan
73,BEVERLY BROOKS,427454485876,Chiayi,Taiwan
517,BRAD MCCURDY,627425618482,Chungho,Taiwan
576,MORRIS MCCARTER,278669994384,Fengshan,Taiwan
348,ROGER QUINTANILLA,55477302294,Hsichuh,Taiwan
30,MELISSA KING,525255540978,Lungtan,Taiwan
5,ELIZABETH BROWN,10655648674,Nantou,Taiwan
577,CLIFTON MALCOLM,29341849811,Tanshui,Taiwan
139,AMBER DIXON,33173584456,Touliu,Taiwan
586,KIRK STCLAIR,182178609211,Tsaotun,Taiwan
481,HERMAN DEVORE,510383179153,Mwanza,Tanzania
190,YOLANDA WEAVER,352469351088,Tabora,Tanzania
220,CHARLENE ALVAREZ,706878974831,Zanzibar,Tanzania
390,SHAWN HEATON,175283210378,Nakhon Sawan,Thailand
42,CAROLYN PEREZ,471675840679,Pak Kret,Thailand
86,JACQUELINE LONG,135117278909,Songkhla,Thailand
344,HENRY BILLINGSLEY,64536069371,Nukualofa,Tonga
335,GREGORY MAULDIN,80303246192,Sousse,Tunisia
327,LARRY THRASHER,834418779292,Adana,Turkey
366,BRANDON HUEY,99883471275,Balikesir,Turkey
172,BERNICE WILLIS,734780743462,Batman,Turkey
483,VERNON CHAPA,975185523021,Denizli,Turkey
507,EDGAR RHOADS,402630109080,Eskisehir,Turkey
480,COREY HAUSER,435118527255,Gaziantep,Turkey
278,BILLIE HORTON,880756161823,Inegl,Turkey
143,LESLIE GORDON,923261616249,Kilis,Turkey
124,SHEILA WELLS,614935229095,Ktahya,Turkey
13,KAREN JACKSON,695479687538,Osmaniye,Turkey
518,GABRIEL HARDER,158326114853,Sivas,Turkey
493,BRENT HARKINS,854259976812,Sultanbeyli,Turkey
164,JOANN GARDNER,697151428760,Tarsus,Turkey
566,CASEY MENA,525518075499,Tokat,Turkey
204,ROSEMARY SCHMIDT,646237101779,Usak,Turkey
200,JEANNE LAWSON,764477681869,Ashgabat,Turkmenistan
105,DAWN SULLIVAN,963887147572,Funafuti,Tuvalu
386,TODD TAN,619966287415,Kamjanets-Podilskyi,Ukraine
545,JULIO NOLAND,426346224043,Konotop,Ukraine
131,MONICA HICKS,252265130067,Mukateve,Ukraine
475,PEDRO CHESTNUT,726875628268,ostka,Ukraine
82,KATHRYN COLEMAN,821972242086,Simferopol,Ukraine
187,BRITTANY RILEY,855863906434,Sumy,Ukraine
452,TOM MILNER,985109775584,Abu Dhabi,United Arab Emirates
98,LILLIAN GRIFFIN,412903167998,al-Ayn,United Arab Emirates
292,MISTY LAMBERT,350970907017,Sharja,United Arab Emirates
85,ANNE POWELL,720998247660,Bradford,United Kingdom
142,APRIL BURNS,581174211853,Dundee,United Kingdom
252,MATTIE HOFFMAN,246810237916,London,United Kingdom
512,CECIL VINES,879347453467,London,United Kingdom
583,MARSHALL THORN,285710089439,Southampton,United Kingdom
16,SANDRA MARTIN,949312333307,Southend-on-Sea,United Kingdom
556,ARMANDO GRUBER,590764256785,Southport,United Kingdom
477,DAN PAINE,553452430707,Stockport,United Kingdom
497,GILBERT SLEDGE,959467760895,York,United Kingdom
479,ZACHARY HITE,191958435142,Akron,United States
305,RICHARD MCCRARY,262088367001,Arlington,United States
96,DIANA ALEXANDER,6171054059,Augusta-Richmond County,United States
330,SCOTT SHELLEY,165450987037,Aurora,United States
537,CLINTON BUFORD,484500282381,Aurora,United States
212,WILMA RICHARDS,168758068397,Bellevue,United States
149,VALERIE BLACK,885899703621,Brockton,United States
526,KARL SEAL,214756839122,Cape Coral,United States
14,BETTY WHITE,517338314235,Citrus Heights,United States
140,EVA RAMOS,9099941466,Clarksville,United States
182,RENEE LANE,662227486184,Compton,United States
400,BRYAN HARDISON,775235029633,Dallas,United States
294,SHELLY WATTS,967274728547,Dayton,United States
420,JACOB LANCE,546793516940,El Monte,United States
51,ALICE STEWART,171822533480,Fontana,United States
593,RENE MCALISTER,137809746111,Garden Grove,United States
561,IAN STILL,239357986667,Garland,United States
118,KIM CRUZ,909029256431,Grand Prairie,United States
158,VERONICA STONE,170117068815,Greensboro,United States
504,NATHANIEL ADAM,111177206479,Joliet,United States
308,THOMAS GRIGSBY,983259819766,Kansas City,United States
112,ROSA REYNOLDS,824370924746,Lancaster,United States
6,JENNIFER DAVIS,860452626434,Laredo,United States
63,ASHLEY RICHARDSON,491001136577,Lincoln,United States
382,VICTOR BARKLEY,486395999608,Manchester,United States
181,ANA BRADLEY,72136330362,Memphis,United States
275,CAROLE BARNETT,874337098891,Peoria,United States
291,TONI HOLT,976798660411,Roanoke,United States
457,BILL GAVIN,924663855568,Rockford,United States
62,JOAN COOPER,914090181665,Saint Louis,United States
269,CASSANDRA WALTERS,685010736240,Salinas,United States
2,PATRICIA JOHNSON,838635286649,San Bernardino,United States
146,JAMIE RICE,206841104594,Sterling Heights,United States
214,KRISTIN JOHNSTON,785881412500,Sunnyvale,United States
248,CAROLINE BOWMAN,435785045362,Tallahassee,United States
276,BRANDY GRAVES,75975221996,Warren,United States
568,ALBERTO HENNING,618156722572,Barcelona,Venezuela
111,CARMEN OWENS,272234298332,Caracas,Venezuela
113,CINDY FISHER,358178933857,Cuman,Venezuela
453,CALVIN MARTEL,974433019532,Maracabo,Venezuela
174,YVONNE WATKINS,48265851133,Ocumare del Tuy,Venezuela
539,MATHEW BOLIN,754579047924,Valencia,Venezuela
290,KRISTINA CHAMBERS,892523334,Valle de la Pascua,Venezuela
532,NEIL RENNER,478380208348,Cam Ranh,Vietnam
199,BETH FRANKLIN,470884141195,Haiphong,Vietnam
340,PATRICK NEWSOM,870635127812,Hanoi,Vietnam
472,GREG ROBINS,206060652238,Nam Dinh,Vietnam
520,MITCHELL WESTMORELAND,574973479129,Nha Trang,Vietnam
523,HARVEY GUAJARDO,638409958875,Vinh,Vietnam
406,NATHAN RUNYON,302526949177,Charlotte Amalie,Virgin Islands\, U.S.
210,ELLA OLIVER,756460337785,Aden,Yemen
470,GORDON ALLARD,562370137426,Hodeida,Yemen
303,WILLIAM SATTERFIELD,407218522294,Sanaa,Yemen
213,GINA WILLIAMSON,584316724815,Taizz,Yemen
7,MARIA MILLER,716571220373,Kragujevac,Yugoslavia
553,MAX PITT,698182547686,Novi Sad,Yugoslavia
438,BARRY LOVELACE,689681677428,Kitwe,Zambia
